NU_INSCRICAO,NU_ANO,COD_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,COD_UF_RESIDENCIA,UF_RESIDENCIA,IN_ESTUDA_CLASSE_HOSPITALAR,COD_ESCOLA,COD_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,COD_UF_ESC,UF_ESC,ID_DEPENDENCIA_ADM_ESC,ID_LOCALIZACAO_ESC,SIT_FUNC_ESC,IDADE,TP_SEXO,NACIONALIDADE,COD_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,COD_UF_NASCIMENTO,UF_NASCIMENTO,ST_CONCLUSAO,ANO_CONCLUIU,TP_ESCOLA,IN_TP_ENSINO,TP_ESTADO_CIVIL,TP_COR_RACA,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_AUTISMO,IN_SABATISTA,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,COD_UF_ENTIDADE_CERTIFICACAO,UF_ENTIDADE_CERTIFICACAO,COD_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,COD_UF_PROVA,UF_PROVA,IN_PRESENCA_CN,IN_PRESENCA_CH,IN_PRESENCA_LC,IN_PRESENCA_MT,ID_PROVA_CN,ID_PROVA_CH,ID_PROVA_LC,ID_PROVA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,GABARITO_CN,GABARITO_CH,GABARITO_LC,GABARITO_MT,IN_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050,Q051,Q052,Q053,Q054,Q055,Q056,Q057,Q058,Q059,Q060,Q061,Q062,Q063,Q064,Q065,Q066,Q067,Q068,Q069,Q070,Q071,Q072,Q073,Q074,Q075,Q076
140000001183,2014,3516309,FRANCISCO MORATO,35,SP,0,,,,,,,,,18,F,1,3516408,FRANCO DA ROCHA,35,SP,1,2013,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3516309,FRANCISCO MORATO,35,SP,1,1,1,1,201,197,205,209,646.7,611.7,542.3,633.8,DDEACBDDCDDBDCCCDACBBECECCBDBBCACEDEBCDBEECDA,ADECACACCACAABBADEDEAACEBBADDADAECADADBCDAACE,ABCEBECBCBAADDCDBADBDCEABDBBACEBCBADEBCBEEEBC,EBBECCDACABCBBCEBBDCBCEDDEBBCCCACCACDDCDACABB,0,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,140,120,120,120,80,580,E,E,C,3,A,B,A,A,D,A,D,A,A,D,A,A,A,D,D,D,A,A,3,5,,5,5,5,1,B,A,A,B,A,A,A,A,B,A,17,E,5,0,5,5,1,B,A,B,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001184,2014,3106200,BELO HORIZONTE,31,MG,0,,,,,,,,,46,M,1,3106200,BELO HORIZONTE,31,MG,4,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA DE ESTADO DE EDUCAÇÃO DE MINAS GERAIS,31,MG,3106200,BELO HORIZONTE,31,MG,1,1,1,1,202,198,206,210,541.1,629.1,536.2,587.4,DBCDBDEABBEEEEEEECEEBABCEDDDBECDCCBACAECDCCDC,AABBEAACBAEBCCEEBDDBBEEEBEBCCADECBBDACDCABCCB,EABCBBDCDCEACCAAACDCABDDBDCBEBCADACCECEAABBEC,CDCBBDCCDCDDDDDDDBCDDDDADDDDDBDDCDDDDDDDDDDDB,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,120,160,120,120,80,600,B,B,P,3,B,B,C,B,C,A,B,A,B,B,A,B,A,A,A,A,C,A,4,4,,5,4,4,4,D,D,B,F,E,C,A,A,A,A,15,E,5,5,5,4,5,B,B,B,B,A,B,B,B,,,,,,,,,,A,B,B,B,A,B,A,B,B,B,B,B,D
140000001185,2014,3550308,SAO PAULO,35,SP,0,,,,,,,,,17,M,1,3550308,SAO PAULO,35,SP,3,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3550308,SAO PAULO,35,SP,1,1,1,1,199,195,205,209,504.4,590.7,509.1,426,DEDCBACDABDCABAEDDDCAEBECBDBEDCBDEAECBEDEABCE,ECDDAEADDCAABBBDBACEAEBADEBEAAAADAAABDDACAEAD,CDEAABCBCEEDDDCDBDCBEDDADDDDACECCADDCCCEAAEAE,BADABCEEEDDAEBAABCDDBDADCAAEDCDADAABBDDCBDADC,1,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,120,40,20,100,0,280,B,B,D,4,A,B,B,D,B,A,D,A,A,A,A,A,A,D,D,B,C,A,5,5,,5,5,5,5,B,A,A,F,A,A,A,A,A,A,14,A,1,0,5,5,5,A,B,B,B,A,A,A,,,,,,,,,,,,,,,,,,,,,,,
140000001186,2014,1200401,RIO BRANCO,12,AC,0,,,,,,,,,45,M,1,1200401,RIO BRANCO,12,AC,1,2004,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1200401,RIO BRANCO,12,AC,1,1,1,1,201,197,205,209,418,587.9,575.4,407.3,DDBBEBDEDDEABACABAAABBAABECBDEBCACADEDECACDAC,ACACDCACCECAABABAABDDBAEECAEEEDEECAAADBCBAACB,BCCCCBEBCEBADDDBBCEADBCADCEBBCECCCEDEDCDCDEDB,EABBDBEBACCCCBDCCCCDEEEEEBBBCDABBBC*DDCBBEEEA,0,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,160,160,160,180,140,800,B,A,K,5,B,B,C,A,A,B,A,A,A,D,A,C,A,A,D,D,B,A,5,5,,5,5,5,5,B,A,A,B,A,A,A,A,B,A,14,D,5,5,5,5,5,B,B,A,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001187,2014,4314902,PORTO ALEGRE,43,RS,0,,,,,,,,,19,F,1,4314902,PORTO ALEGRE,43,RS,1,2012,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4314902,PORTO ALEGRE,43,RS,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,E,E,C,3,B,B,C,B,A,A,D,A,A,D,D,A,D,A,A,D,A,A,5,5,,5,5,5,5,B,A,A,B,A,A,A,A,A,B,18,A,5,2,5,5,5,A,B,B,A,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001188,2014,3550308,SAO PAULO,35,SP,0,,,,,,,,,21,M,1,3550308,SAO PAULO,35,SP,1,2011,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3550308,SAO PAULO,35,SP,1,1,1,1,199,195,206,210,427.7,471.5,454.7,412.8,CAEBADDADCAEABDEACBCACADDBAEBAEDCEABBCEDABAAD,EBABBEEAECADBBACCDAA*EBDCEAEBBAEBDADDAEBCAACC,CEBCADEABBBACBBEAADAACBEACCDEBADCAACBDCABEBEC,BCCBEBCDEABEBDABDBCAEEDBACCDCBDEACDBADCBCDCAE,1,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,100,120,80,100,60,460,B,B,F,7,A,B,B,B,D,A,A,A,A,D,A,A,A,D,A,D,A,B,5,5,,5,5,5,5,B,A,A,B,A,A,A,A,A,A,16,D,5,5,5,5,5,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001189,2014,1400100,BOA VISTA,14,RR,0,,,,,,,,,28,F,1,2114007,ZE DOCA,21,MA,1,2004,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1400100,BOA VISTA,14,RR,1,1,1,1,202,198,206,210,419.1,579.9,573.8,537.3,BCAADDEACAEEAAAAAAAAAABBBACBBEEEEABBEAEEAACBC,AABBDDEBDACBCBBAEEDECAEEBECAEABECEBAACCBCBCCA,BAEEDBADECBCBCEEAEDCCDACBDADEBCECADDEBDEDBBEB,EDDDCBCCECCAEEEECBBBBBBBBBBEEBBBCCCCCCCCCCCCC,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,120,120,100,120,80,540,I,B,B,2,D,B,A,A,D,D,A,A,A,D,D,A,D,D,D,D,A,A,0,5,,5,4,5,4,B,A,A,B,A,A,A,A,B,A,16,D,5,5,5,5,5,B,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001190,2014,2927408,SALVADOR,29,BA,0,29189241,2927408,SALVADOR,29,BA,2,1,1,20,F,1,2927408,SALVADOR,29,BA,2,,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DA BAHIA - CAMPUS SALVADOR,29,BA,2927408,SALVADOR,29,BA,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,D,D,B,5,D,B,B,A,A,A,D,A,A,D,A,C,A,A,D,A,A,B,4,4,,5,0,5,5,A,A,A,E,B,A,A,A,A,A,17,C,5,2,5,5,5,B,B,B,B,A,B,B,B,,,,,,,,,,B,,,,,,,,,,,,
140000001191,2014,3302007,ITAGUAI,33,RJ,0,,,,,,,,,39,M,1,2314003,VARZEA ALEGRE,23,CE,1,2004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3302007,ITAGUAI,33,RJ,1,1,1,1,199,195,204,208,472.5,590.3,548.3,402.6,ADADAACAABEACCCECDEEBDCDBABAACCACEAABCCDCABEC,EDABEDADEDAEBBEDBCCEAEBCCEAEBACDEEABCCDADCAAA,BACBCBAADBCEACDAAEACBEACBDCDCDCEEABADBCDCBCBA,DECADCBBAEEDCDACDCBACECDBABEABEBCCBACBDACBDCB,1,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,120,40,40,120,20,340,B,B,G,4,B,B,B,A,D,A,A,A,A,D,A,C,A,D,D,D,A,A,5,5,,2,2,5,0,D,A,A,C,B,A,A,B,B,B,15,E,5,5,0,5,5,A,A,A,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001192,2014,3205200,VILA VELHA,32,ES,0,,,,,,,,,34,F,1,3205309,VITORIA,32,ES,1,2004,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3205200,VILA VELHA,32,ES,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,A,B,F,4,D,B,A,A,D,A,D,A,A,D,A,B,A,D,D,D,B,A,3,5,,5,5,5,5,C,A,A,B,A,A,A,A,B,A,16,E,3,5,0,5,5,A,B,B,B,A,A,B,,,,,,,,,,,,,,,,,,,,,,,
140000001193,2014,2927408,SALVADOR,29,BA,0,,,,,,,,,18,M,1,2930105,SENHOR DO BONFIM,29,BA,1,2013,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2927408,SALVADOR,29,BA,1,1,1,1,200,196,203,207,605.9,514.5,527.7,604.3,ABECEDDCDEDEBCCDABDDDEEACDDCBDCBABACADDEDDDED,ACCAACEBCECABEADEBBECBEBCBDEBEEAAACCCBEEBEDBD,AEBDEBCBCDCBEADBDCEBDCDDCCDDEDEAABEECBDEBCACB,DEDBEEBBBCABCCACBEDCDEBDBAADCECDADDABEABBCDCE,0,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,140,120,140,140,60,600,E,C,H,4,A,B,C,B,A,A,B,A,A,D,A,C,A,D,A,D,A,C,0,5,,5,0,5,0,B,,,B,,,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000001194,2014,2408102,NATAL,24,RN,0,,,,,,,,,28,M,1,2408102,NATAL,24,RN,1,2004,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2408102,NATAL,24,RN,1,1,1,1,200,196,206,210,523.5,583.8,542.2,621.2,DAEABBECEDCDBCEDCDBEDECEDBCEECCCBCDCEDBCBEDBC,BCBEADDBACEBADBEADBCCEDBEBCECBBBBBECCCBABBDBC,AEADBBBBDCECDCDAACDCDDD.BBDBABCEEABDE.EAAEBCB,BDCDDDCCECDEBBCAEBBEBCDBCBDCECEECABCCACDECCCE,0,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,120,120,120,120,100,580,G,C,F,2,A,B,B,A,A,A,D,D,A,D,D,B,A,D,D,D,A,A,5,5,,5,5,5,3,A,A,C,C,A,C,B,A,B,A,19,E,3,0,5,5,5,A,B,A,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001195,2014,2927408,SALVADOR,29,BA,0,,,,,,,,,28,F,1,2927408,SALVADOR,29,BA,1,2013,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2927408,SALVADOR,29,BA,1,1,1,1,202,198,203,207,507.3,426.9,433.7,352.6,EBCEEDEABEEDEABDBCDEADCACADECECADCECBADBCBDAE,ADBEADABCAECBAEBDACEDBCEBAEACDCECDACDADBCBDAC,ABCEECAEAEBDABCAECADCCBECBEDEADEACBEDAACEDEDA,DACEBCBCBEDCABBEAADEADACBEACAECEBBCEBCBAAEAEA,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,120,80,80,100,0,380,A,B,B,3,A,B,A,A,A,A,D,D,A,D,D,A,A,A,D,D,A,B,5,5,,5,0,5,2,B,A,A,C,E,A,A,A,B,B,20,A,0,5,5,5,0,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001196,2014,3118601,CONTAGEM,31,MG,0,,,,,,,,,25,F,1,3106200,BELO HORIZONTE,31,MG,1,2006,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3118601,CONTAGEM,31,MG,1,1,1,1,199,195,206,210,594.8,649,639.7,594.3,EDCBEBDDBEBCCDCEBCEBACAEAEACDBCBDECBDECDEAECC,ECCAABADECACBBCCBCCDAEBABDBBBAADEEBDDECBBAECA,CDBCEBACDCBCDCCEAADBCCDABDCDEBCEBABDEBAACDBCB,BECDADCCDCDDBBEBBBCDDADBCABEBEDBABBCAAECABDBB,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,140,120,100,120,80,560,E,E,J,5,A,B,C,D,B,C,B,A,A,A,A,C,A,A,A,D,B,A,5,5,,5,2,4,0,A,A,C,B,A,B,A,A,A,B,18,E,5,5,5,5,5,A,B,A,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001197,2014,3518800,GUARULHOS,35,SP,0,,,,,,,,,31,M,1,3550308,SAO PAULO,35,SP,1,2004,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3518800,GUARULHOS,35,SP,0,0,1,1,199,195,203,207,,,526.7,377.8,.............................................,.............................................,AADECBCEADCBEBCCEDEBBCEADDCDBEABBECBDBAAABCCC,EDCCBBBDDDBADACAEDBBDDDEADDCABEECDDBBADEE*ACE,1,,,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,140,120,100,140,140,640,C,E,A,1,B,B,A,D,D,D,D,D,A,D,D,A,D,D,D,D,A,B,5,4,,5,5,5,3,A,B,A,A,B,A,A,A,A,B,17,E,5,5,5,5,5,A,B,B,B,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001198,2014,3518800,GUARULHOS,35,SP,0,,,,,,,,,21,F,1,3550308,SAO PAULO,35,SP,1,2010,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3518800,GUARULHOS,35,SP,1,1,1,1,201,197,206,210,438.8,568.9,490.8,454.4,DDCBDCCEEDBCBCEDBABCBBDCCBECBDAABACCADBCDEDEC,ADBCECBCCEDADBAABBBEBDAEBAEEAAAEECBAAABACCEDB,ADDCCCAEBCBCBCAADEDEDEAABECEEBCDABADACEBBEBCA,ABCDCDEADBDEDDABCCCDDCDBABDDDDBCCCAABAEDCCAEB,1,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,120,120,100,120,100,560,E,C,D,2,C,B,B,A,A,D,D,D,D,D,D,B,D,A,D,D,A,A,0,0,,5,5,5,5,B,A,A,B,A,A,A,A,B,A,16,E,5,5,5,0,5,A,B,B,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001199,2014,2611606,RECIFE,26,PE,0,,,,,,,,,31,F,1,2611606,RECIFE,26,PE,1,2004,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2611606,RECIFE,26,PE,1,1,1,1,199,195,204,208,445.8,451.6,368.6,490.3,EADACDBADCAECBAEABBDCBADDBCEECACBAECBBBDEABBC,BEDCAAADDEAAEEECBAABDEAEEDEEDBAEBEAEEACEAAABE,BEECDDBBAADBBEDEEEECCDABDCEBEBEBAABDADBCBABDA,CCCBBDBBBADBCDCADCDBCCBBACECCBCAEABEADAEABCBC,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,100,40,60,100,20,320,I,D,B,3,A,B,A,D,A,D,D,D,A,D,D,A,D,D,D,D,A,A,5,5,,5,5,5,5,B,A,C,B,A,A,A,A,A,A,21,E,5,5,5,5,5,A,B,A,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001200,2014,3534401,OSASCO,35,SP,0,,,,,,,,,24,F,1,3541406,PRESIDENTE PRUDENTE,35,SP,1,2008,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3534401,OSASCO,35,SP,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,B,C,F,2,C,B,A,A,D,A,D,D,A,D,D,B,A,D,D,D,A,A,2,2,,5,4,5,1,B,A,A,B,A,A,A,B,B,B,21,E,5,4,2,4,3,B,B,A,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001201,2014,3550308,SAO PAULO,35,SP,0,,,,,,,,,22,M,1,3550308,SAO PAULO,35,SP,1,2010,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3550308,SAO PAULO,35,SP,1,1,1,1,202,198,206,210,492.7,608.6,524.6,566.8,CAEDDBDAEEBEAEDCCACEBCAADABBBCCEDAEACBDBDBECA,AACBAACCEAEBABEBACAADBDEBECDBADECBACADCEDADCA,BABADBBBDCADCCBACDDCBEABBDCDEBCABABCABECABBEA,ABCCBBCCDCDBBDCBCCDACDDAEECCCBEBAAAADACCDDEBE,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,40,120,80,80,80,400,C,B,F,5,A,A,B,A,A,A,B,A,A,D,A,C,A,D,D,D,A,A,2,4,,5,5,5,5,B,A,A,B,A,A,A,A,A,A,19,C,5,2,5,5,5,B,B,A,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001202,2014,2507507,JOAO PESSOA,25,PB,0,,,,,,,,,22,M,1,2507507,JOAO PESSOA,25,PB,1,2011,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2507507,JOAO PESSOA,25,PB,1,1,1,1,200,196,204,208,410.3,568.5,421.1,397.9,DCECCCCCAEACEBBCAACECCDCBCBBBCABBBCCDDBBBCDBD,AADEAAEBEAEDCDCAEDAECBEBABDDCECADAACDBDEEBDEB,ACEDCBACAEBDCBEAEEBADEEBDCBCDEAC*BDDACABCECBD,CDAAECB*CCDBBBBBBCCCBCBDBDCBCDABBCCBC*EDCBCBD,0,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,120,120,80,120,100,540,D,B,C,5,E,B,A,D,A,A,D,D,A,D,D,B,A,D,D,D,A,A,2,5,,5,0,1,0,C,A,A,C,B,A,A,B,B,B,20,E,5,1,5,5,5,A,B,A,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001203,2014,2606002,GARANHUNS,26,PE,0,,,,,,,,,31,F,1,2606002,GARANHUNS,26,PE,1,2004,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2606002,GARANHUNS,26,PE,1,1,1,1,200,196,203,207,469.5,579.6,559.4,540.9,ADEBDEECAEADCCBBABBDCECECCEABADBCBDABEBBBEDCD,CADEAEBBCDEBCDEAEBBCCDEBDABEAEADDEAACBBDEADBC,BADACBCBDDCDEBCEEDAEBCDACCCEAECAABBECDAABEADA,EDCAEECEBBDAADBBDBECCEDDCBDBBDBDDBBDBDBDBCBDB,1,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,160,160,120,160,120,720,B,G,C,3,B,B,A,D,A,A,D,D,A,D,D,C,A,D,D,D,A,A,1,3,,2,1,5,0,A,A,B,B,A,A,A,A,A,A,17,A,5,1,4,4,1,B,B,A,B,A,A,A,,,,,,,,,,,,,,,,,,,,,,,
